curr_dens,Volts_tot,Temp_tot,t_tot,SOC_tot
0,3.98716489254555,298.15,0,80
0,3.98716489254442,298.150000013488,0.5,80
0,3.98716489254321,298.150000024707,1,80
0,3.98716489254156,298.150000040646,1.5,80
0,3.98716489253837,298.150000075544,2,80
0,3.98716489253674,298.15000009082,2.5,80
0,3.98716489253302,298.150000127184,3,80
0,3.98716489253157,298.150000141404,3.5,80
0,3.98716489252859,298.150000172248,4,80
0,3.98716489252721,298.150000187733,4.5,80
0,3.98716489252489,298.150000211027,5,80
0,3.98716489252326,298.150000224953,5.5,80
0,3.98716489252361,298.15000022069,6,80
0,3.98716489252097,298.150000248553,6.5,80
0,3.98716489251972,298.150000260163,7,80
-8.76900034844875,3.97295930862131,298.150485335558,7.5,79.995833406225
-8.76900034844875,3.97285575108887,298.151012140897,8,79.9916668124499
2.19225008711219,3.99051791786619,298.150978722315,8.5,79.9927084608936
2.19225008711219,3.9905520300551,298.150898267015,9,79.9937501093374
-5.84600008711219,3.97755594241633,298.151175215721,9.5,79.990972380223
-5.84600008711219,3.97749056016474,298.151487351638,10,79.9881946511087
-2.92300026133656,3.98216388766967,298.151635606503,10.5,79.986805786448
-2.92300026133656,3.9821380186954,298.151770698097,11,79.9854169217873
2.19225008711219,3.990404400656,298.151708409145,11.5,79.9864585702311
2.19225008711219,3.99043894730256,298.151625445235,12,79.9875002186749
0,3.98691693906415,298.151612447854,12.5,79.9875002186749
0,3.98692146117225,298.151608264194,13,79.9875002186749
0,3.98692565111994,298.151604079074,13.5,79.9875002186749
0,3.98692951513233,298.151599903167,14,79.9875002186748
0,3.98693307858456,298.151595715041,14.5,79.9875002186749
0,3.98693637832128,298.151591531207,15,79.9875002186748
0,3.98693943855353,298.151587345936,15.5,79.9875002186749
0,3.98694229018199,298.151583177421,16,79.9875002186749
0,3.9869449513957,298.151579019555,16.5,79.9875002186748
0,3.98694744487333,298.15157486883,17,79.9875002186748
0,3.98694978448842,298.151570714914,17.5,79.9875002186748
0,3.98695198702973,298.151566567578,18,79.9875002186749
0,3.9869540632469,298.151562419866,18.5,79.9875002186748
0,3.98695602576444,298.151558280585,19,79.9875002186749
0,3.98695788306598,298.151554163198,19.5,79.9875002186749
0,3.9869596448198,298.151550056006,20,79.9875002186748
0,3.9869613178439,298.151545950772,20.5,79.9875002186749
0,3.98696290966808,298.151541868099,21,79.9875002186749
0,3.986964425856,298.151537776716,21.5,79.9875002186749
0,3.9869658723677,298.151533696581,22,79.9875002186748
0,3.98696725380295,298.151529631949,22.5,79.9875002186749
0,3.98696857494605,298.151525581069,23,79.9875002186749
0,3.98696983964985,298.151521524539,23.5,79.9875002186749
0,3.98697105180258,298.151517474667,24,79.9875002186749
0,3.98697221466015,298.151513439699,24.5,79.9875002186749
0,3.98697333141878,298.151509421414,25,79.9875002186749
0,3.98697440486024,298.151505410427,25.5,79.9875002186749
0,3.98697543763527,298.15150142829,26,79.9875002186749
0,3.98697643214009,298.151497435405,26.5,79.9875002186748
0,3.98697739059554,298.151493455576,27,79.9875002186749
-2.92300004355609,3.98224105886934,298.151614384875,27.5,79.9861113541177
-2.92300004355609,3.98220757128383,298.151747774466,28,79.9847224895605
-2.92300004355609,3.98217563603207,298.151881219757,28.5,79.9833336250033
-2.92300004355609,3.98214490528522,298.15201468871,29,79.9819447604461
1.46150002177805,3.98922186762561,298.151972840922,29.5,79.9826391927247
1.46150002177805,3.98924448516896,298.151913028211,30,79.9833336250033
0,3.9868962866851,298.151902086376,30.5,79.9833336250033
0,3.98689892269378,298.151897049398,31,79.9833336250033
0,3.9869013770682,298.151892040463,31.5,79.9833336250033
0,3.9869036574723,298.151887027311,32,79.9833336250033
0,3.98690577780935,298.15188203103,32.5,79.9833336250033
0,3.98690775894395,298.151877056585,33,79.9833336250033
0,3.98690961406717,298.151872088295,33.5,79.9833336250033
0,3.98691135993814,298.151867124311,34,79.9833336250033
0,3.98691300613886,298.151862164278,34.5,79.9833336250033
0,3.986914564535,298.151857234137,35,79.9833336250033
0,3.98691604232566,298.151852305305,35.5,79.9833336250033
0,3.98691744810634,298.151847380152,36,79.9833336250033
0,3.98691878740831,298.151842470931,36.5,79.9833336250033
0,3.98692006660351,298.151837561613,37,79.9833336250033
0,3.98692129004641,298.151832681641,37.5,79.9833336250033
0,3.98692246257424,298.15182780293,38,79.9833336250033
0,3.98692358769092,298.151822935052,38.5,79.9833336250033
0,3.98692466914556,298.151818071915,39,79.9833336250033
0,3.98692570980807,298.151813228814,39.5,79.9833336250033
0,3.98692671263867,298.151808403273,40,79.9833336250033
0,3.98692768002697,298.151803599467,40.5,79.9833336250033
0,3.98692861434967,298.151798800564,41,79.9833336250033
0,3.98692951762269,298.151794006708,41.5,79.9833336250033
0,3.98693039177857,298.151789235824,42,79.9833336250033
0,3.98693123853666,298.15178447606,42.5,79.9833336250033
0,3.98693205949031,298.151779731163,43,79.9833336250033
0,3.98693285612023,298.151775004912,43.5,79.9833336250033
0,3.98693362975519,298.151770270896,44,79.9833336250033
0,3.98693438167921,298.15176555854,44.5,79.9833336250033
0,3.98693511300952,298.151760850069,45,79.9833336250033
0,3.98693582486889,298.151756168944,45.5,79.9833336250033
0,3.9869365182047,298.151751485719,46,79.9833336250033
0,3.98693719400649,298.151746827045,46.5,79.9833336250033
0,3.9869378530813,298.151742189494,47,79.9833336250033
-11.6920001742244,3.9680054911393,298.152465158746,47.5,79.9777781667745
-11.6920001742244,3.96786762695242,298.153246915006,48,79.9722227085458
