curr_dens,Volts_tot,Temp_tot,t_tot,SOC_tot
-2.39042327952234,4.05224258876715,298.15,0,89.0000000000001
-2.39042327952234,4.05221091143333,298.149895358222,0.5,88.9988641894902
-3.96888052106859,4.04951905004529,298.149741086858,1,88.9969783744354
-20.4743404125142,4.02172333870103,298.149818217229,1.5,88.9872499839779
-8.99239224977148,4.04075449414879,298.149631413199,2,88.9829772454579
-3.36524446400712,4.05013911204954,298.149512148549,2.5,88.9813782483
-23.4955992628575,4.01628952962446,298.149816272232,3,88.9702143055768
-39.4749996345452,3.98944529965948,298.152002533611,3.5,88.9514577448274
-17.2330018146092,4.02602864464063,298.152110899176,4,88.9432694776096
-24.9816253828303,4.01288038844016,298.152646170408,4.5,88.9313994490231
-5.52349421582932,4.04528439306212,298.152542927785,5,88.9287749586934
-33.7212288562376,3.99803620688195,298.15399832387,5.5,88.912752304268
-32.208418616923,4.00016804038742,298.155398856994,6,88.8974484621901
-17.0294890481555,4.02518155957519,298.155542950477,6.5,88.8893568941389
-43.0430635556119,3.98173957210958,298.158553526322,7,88.8689049664911
-30.2376542274311,4.00246971753338,298.159874837272,7.5,88.8545375338454
-13.1651054022034,4.03074856629529,298.159912610236,8,88.8482821291201
-39.9996152700795,3.98589681806245,298.162510674671,8.5,88.8292762970564
-14.1555398818878,4.02857736255974,298.162646480276,9,88.8225502870198
-4.07641247620564,4.04546235705574,298.162571929098,9.5,88.8206133781165
-18.572872922354,4.02110904119278,298.162788724941,10,88.8117884706439
-26.3215021187149,4.00798720656645,298.163657994348,10.5,88.7992817991283
-8.61711130946095,4.03743248420672,298.16361186385,11,88.7951873754866
-1.70947117831519,4.04905032572126,298.163570529631,11.5,88.7943751196208
-12.7556485767282,4.03049937534767,298.163530602039,12,88.7883142684582
-18.7850782301619,4.02028724901937,298.163789248059,12.5,88.7793885315546
-20.6956799537758,4.01692017052861,298.164203158529,13,88.7695549715319
-33.710702367743,3.99502749760754,298.165987580077,13.5,88.7535373187714
-20.4906605324341,4.016726918716,298.166485702645,14,88.7438011738029
-18.6742185470167,4.01959948315238,298.166820764217,14.5,88.734928111919
-5.10453962527479,4.04226742502122,298.166762460515,15,88.7325026880187
-10.2342405933812,4.03365093929333,298.166702225247,15.5,88.7276398847966
-13.6813778340154,4.02780638968205,298.166751099179,16,88.7211391730333
-42.3635821317025,3.97993623588581,298.16994447369,16.5,88.7010101012367
-39.9295827337443,3.98348558323345,298.17290749043,17,88.6820375451587
-15.3270389870709,4.02407830438976,298.173194968953,17.5,88.6747548968868
-19.7331494876131,4.01659918166878,298.173651436157,18,88.6653786835729
-16.4579022913298,4.02194155644203,298.17391773593,18.5,88.6575587051817
-50.9446695287745,3.96463169428551,298.179014371715,19,88.6333523265186
-15.1896783121296,4.02341280488864,298.179396537144,19.5,88.6261349452226
-13.3671664728286,4.02639767222444,298.179529300043,20,88.6197835311044
-18.9197373314656,4.01702043251432,298.179964312207,20.5,88.6107938108787
-35.6152799593813,3.98905090282131,298.182284490952,21,88.5938711973676
-8.89152954197444,4.03338198405813,298.182367833828,21.5,88.5896463838008
-7.50834610798107,4.03570893066513,298.18232521912,22,88.5860787903567
-27.4471373893922,4.0022991685629,298.183538622288,22.5,88.5730372728238
-17.9098806550296,4.01799415804606,298.183977559667,23,88.5645273863734
-30.4013571801099,3.99700850963736,298.185609431612,23.5,88.5500821702089
-33.2751700172284,3.99194926465528,298.187713047888,24,88.5342714608067
-6.97012736399035,4.035658588426,298.18776894204,24.5,88.5309596021988
-45.4920234645149,3.97149300496835,298.191918981537,25,88.5093440503401
-33.0593353769608,3.99155200173409,298.194144311323,25.5,88.4936358948473
-0.9538166833145,4.04505489341621,298.194211215181,26,88.4931826884957
-15.3455951152743,4.0209565320941,298.194465058595,26.5,88.4858912232727
-15.0440499403886,4.0213813962893,298.194734203758,27,88.4787430373516
-1.87638530437262,4.04344474158239,298.194703438723,27.5,88.4778514721767
-41.1755989811912,3.97789060060161,298.198046752487,28,88.4582868710156
-4.47337542597287,4.03873104774448,298.198114212197,28.5,88.4561613450191
-4.01532064266564,4.03955637139938,298.198037191776,29,88.4542534639233
-31.869331139959,3.99298514785446,298.199902455492,29.5,88.4391107393861
-35.1225432105559,3.98727873211791,298.2023810378,30,88.4224222499244
-12.7469315469092,4.02428304652414,298.202633623905,30.5,88.4163655406618
-34.1378104608341,3.9885270341002,298.204925170632,31,88.4001449473321
-39.4493782705261,3.97941254316866,298.208220206583,31.5,88.3814005605833
-23.8573009177799,4.00492509546295,298.209382498556,32,88.3700647551844
-22.2129019990697,4.00749923895098,298.210314481833,32.5,88.3595102865428
-42.3592038358561,3.9739029448279,298.214177911114,33,88.3393832950951
-11.397002333583,4.02505910451648,298.214465680124,33.5,88.3339680051999
-16.4032106375541,4.01665187226449,298.214894286926,34,88.3261740135683
-0.532976093493588,4.04324368617176,298.214872153179,34.5,88.3259207697794
-31.95128154094,3.99075314331558,298.216901995173,35,88.3107391064788
-3.01623504289572,4.03888509200155,298.21692170843,35.5,88.309305941277
-12.0624925325943,4.02376269675014,298.21705233146,36,88.3035744434664
-9.27707003994467,4.02839688446142,298.217090777512,36.5,88.2991664401886
-23.26496504013,4.00496324752165,298.218062071224,37,88.2881120834021
-19.2052754959695,4.01155502891457,298.218718914792,37.5,88.2789866896115
-40.5009600927627,3.97604155808841,298.222240409886,38,88.259742643369
-4.29168831859386,4.03603586629543,298.222308801503,38.5,88.2577034460692
-20.4094515188695,4.00907215155736,298.223031228992,39,88.2480058875937
